human,humanLabel,parliamentary_term,parliamentary_termLabel,sex_or_gender,sex_or_genderLabel,date_of_birth,funkcja,funkcjaLabel,partia_polityczna,partia_politycznaLabel
http://www.wikidata.org/entity/Q71949,Fritz Hellwig,,,http://www.wikidata.org/entity/Q6581097,male,1912-08-03T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q7320,NSDAP
http://www.wikidata.org/entity/Q71949,Fritz Hellwig,,,http://www.wikidata.org/entity/Q6581097,male,1912-08-03T00:00:00Z,http://www.wikidata.org/entity/Q2661677,European Commissioner,http://www.wikidata.org/entity/Q7320,NSDAP
http://www.wikidata.org/entity/Q71949,Fritz Hellwig,,,http://www.wikidata.org/entity/Q6581097,male,1912-08-03T00:00:00Z,http://www.wikidata.org/entity/Q27169,member of the European Parliament,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q71949,Fritz Hellwig,,,http://www.wikidata.org/entity/Q6581097,male,1912-08-03T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q71949,Fritz Hellwig,,,http://www.wikidata.org/entity/Q6581097,male,1912-08-03T00:00:00Z,http://www.wikidata.org/entity/Q2661677,European Commissioner,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q72593,Conrad Ahlers,,,http://www.wikidata.org/entity/Q6581097,male,1922-11-08T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q72593,Conrad Ahlers,,,http://www.wikidata.org/entity/Q6581097,male,1922-11-08T00:00:00Z,http://www.wikidata.org/entity/Q28527966,German Federal Government spokesperson,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q72637,Josef Ertl,,,http://www.wikidata.org/entity/Q6581097,male,1925-03-07T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q7320,NSDAP
http://www.wikidata.org/entity/Q72637,Josef Ertl,,,http://www.wikidata.org/entity/Q6581097,male,1925-03-07T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q72639,Herbert Czaja,,,http://www.wikidata.org/entity/Q6581097,male,1914-11-05T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q72651,Heiner Geißler,,,http://www.wikidata.org/entity/Q6581097,male,1930-03-03T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q72651,Heiner Geißler,,,http://www.wikidata.org/entity/Q6581097,male,1930-03-03T00:00:00Z,http://www.wikidata.org/entity/Q18618563,Member of Landtag of Rhineland-Palatinate,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q72651,Heiner Geißler,,,http://www.wikidata.org/entity/Q6581097,male,1930-03-03T00:00:00Z,http://www.wikidata.org/entity/Q29549398,Secretary General of the CDU,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q72657,Hans Krüger,,,http://www.wikidata.org/entity/Q6581097,male,1902-07-06T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q7320,NSDAP
http://www.wikidata.org/entity/Q72657,Hans Krüger,,,http://www.wikidata.org/entity/Q6581097,male,1902-07-06T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q72667,Rainer Ortleb,,,http://www.wikidata.org/entity/Q6581097,male,1944-06-05T00:00:00Z,http://www.wikidata.org/entity/Q83307,minister,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q72667,Rainer Ortleb,,,http://www.wikidata.org/entity/Q6581097,male,1944-06-05T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q72667,Rainer Ortleb,,,http://www.wikidata.org/entity/Q6581097,male,1944-06-05T00:00:00Z,http://www.wikidata.org/entity/Q18557729,member of the Volkskammer,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q72667,Rainer Ortleb,,,http://www.wikidata.org/entity/Q6581097,male,1944-06-05T00:00:00Z,http://www.wikidata.org/entity/Q83307,minister,http://www.wikidata.org/entity/Q49755,Liberal Democratic Party of Germany
http://www.wikidata.org/entity/Q72667,Rainer Ortleb,,,http://www.wikidata.org/entity/Q6581097,male,1944-06-05T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49755,Liberal Democratic Party of Germany
http://www.wikidata.org/entity/Q72667,Rainer Ortleb,,,http://www.wikidata.org/entity/Q6581097,male,1944-06-05T00:00:00Z,http://www.wikidata.org/entity/Q18557729,member of the Volkskammer,http://www.wikidata.org/entity/Q49755,Liberal Democratic Party of Germany
http://www.wikidata.org/entity/Q72669,Heinrich Hellwege,,,http://www.wikidata.org/entity/Q6581097,male,1908-08-18T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q72669,Heinrich Hellwege,,,http://www.wikidata.org/entity/Q6581097,male,1908-08-18T00:00:00Z,http://www.wikidata.org/entity/Q17521638,Member of the Landtag of Lower Saxony,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q72669,Heinrich Hellwege,,,http://www.wikidata.org/entity/Q6581097,male,1908-08-18T00:00:00Z,http://www.wikidata.org/entity/Q31524732,Minister-President of Lower Saxony,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q72669,Heinrich Hellwege,,,http://www.wikidata.org/entity/Q6581097,male,1908-08-18T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q567550,German-Hanoverian Party
http://www.wikidata.org/entity/Q72669,Heinrich Hellwege,,,http://www.wikidata.org/entity/Q6581097,male,1908-08-18T00:00:00Z,http://www.wikidata.org/entity/Q17521638,Member of the Landtag of Lower Saxony,http://www.wikidata.org/entity/Q567550,German-Hanoverian Party
http://www.wikidata.org/entity/Q72669,Heinrich Hellwege,,,http://www.wikidata.org/entity/Q6581097,male,1908-08-18T00:00:00Z,http://www.wikidata.org/entity/Q31524732,Minister-President of Lower Saxony,http://www.wikidata.org/entity/Q567550,German-Hanoverian Party
http://www.wikidata.org/entity/Q72669,Heinrich Hellwege,,,http://www.wikidata.org/entity/Q6581097,male,1908-08-18T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q674695,German Party
http://www.wikidata.org/entity/Q72669,Heinrich Hellwege,,,http://www.wikidata.org/entity/Q6581097,male,1908-08-18T00:00:00Z,http://www.wikidata.org/entity/Q17521638,Member of the Landtag of Lower Saxony,http://www.wikidata.org/entity/Q674695,German Party
http://www.wikidata.org/entity/Q72669,Heinrich Hellwege,,,http://www.wikidata.org/entity/Q6581097,male,1908-08-18T00:00:00Z,http://www.wikidata.org/entity/Q31524732,Minister-President of Lower Saxony,http://www.wikidata.org/entity/Q674695,German Party
http://www.wikidata.org/entity/Q72671,Günter Rexrodt,,,http://www.wikidata.org/entity/Q6581097,male,1941-09-12T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q72671,Günter Rexrodt,,,http://www.wikidata.org/entity/Q6581097,male,1941-09-12T00:00:00Z,http://www.wikidata.org/entity/Q18327335,Member of the Abgeordnetenhaus of Berlin,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q72671,Günter Rexrodt,,,http://www.wikidata.org/entity/Q6581097,male,1941-09-12T00:00:00Z,http://www.wikidata.org/entity/Q22662439,Senator of Finance of Berlin,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q72873,Gerda Hasselfeldt,,,http://www.wikidata.org/entity/Q6581072,female,1950-07-07T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49763,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q72955,Georg-August Zinn,,,http://www.wikidata.org/entity/Q6581097,male,1901-05-27T00:00:00Z,http://www.wikidata.org/entity/Q363637,President of the Bundesrat of Germany,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q72955,Georg-August Zinn,,,http://www.wikidata.org/entity/Q6581097,male,1901-05-27T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q72955,Georg-August Zinn,,,http://www.wikidata.org/entity/Q6581097,male,1901-05-27T00:00:00Z,http://www.wikidata.org/entity/Q17519166,Member of the Hessian Parliament,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q73197,Anke Fuchs,,,http://www.wikidata.org/entity/Q6581072,female,1937-07-05T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q73197,Anke Fuchs,,,http://www.wikidata.org/entity/Q6581072,female,1937-07-05T00:00:00Z,http://www.wikidata.org/entity/Q17334379,Member of the Landtag of Saxony,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q73197,Anke Fuchs,,,http://www.wikidata.org/entity/Q6581072,female,1937-07-05T00:00:00Z,http://www.wikidata.org/entity/Q19360355,Member of the Hamburg Bürgerschaft,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q73197,Anke Fuchs,,,http://www.wikidata.org/entity/Q6581072,female,1937-07-05T00:00:00Z,http://www.wikidata.org/entity/Q19731005,Parliamentary Secretary in Germany,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q73197,Anke Fuchs,,,http://www.wikidata.org/entity/Q6581072,female,1937-07-05T00:00:00Z,http://www.wikidata.org/entity/Q29552271,Q29552271,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q73213,Edzard Schmidt-Jortzig,,,http://www.wikidata.org/entity/Q6581097,male,1941-10-08T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q73213,Edzard Schmidt-Jortzig,,,http://www.wikidata.org/entity/Q6581097,male,1941-10-08T00:00:00Z,http://www.wikidata.org/entity/Q30533247,Federal Minister of Justice,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q105474,Dieter Auch,,,http://www.wikidata.org/entity/Q6581097,male,1941-04-12T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q105614,Josef Winkler,,,http://www.wikidata.org/entity/Q6581097,male,1974-04-05T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49766,Alliance '90/The Greens
http://www.wikidata.org/entity/Q105620,Steffen Reiche,,,http://www.wikidata.org/entity/Q6581097,male,1960-06-27T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q105620,Steffen Reiche,,,http://www.wikidata.org/entity/Q6581097,male,1960-06-27T00:00:00Z,http://www.wikidata.org/entity/Q18556824,member of the Landtag of Brandenburg,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q105620,Steffen Reiche,,,http://www.wikidata.org/entity/Q6581097,male,1960-06-27T00:00:00Z,http://www.wikidata.org/entity/Q18557729,member of the Volkskammer,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q105676,Karl Lauterbach,,,http://www.wikidata.org/entity/Q6581097,male,1963-02-21T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q105676,Karl Lauterbach,,,http://www.wikidata.org/entity/Q6581097,male,1963-02-21T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q105732,Georg Kahn-Ackermann,,,http://www.wikidata.org/entity/Q6581097,male,1918-01-04T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q105732,Georg Kahn-Ackermann,,,http://www.wikidata.org/entity/Q6581097,male,1918-01-04T00:00:00Z,http://www.wikidata.org/entity/Q2942251,Secretary General of the Council of Europe,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q105884,Rudolf Bindig,,,http://www.wikidata.org/entity/Q6581097,male,1940-09-06T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q106033,Bijan Djir-Sarai,,,http://www.wikidata.org/entity/Q6581097,male,1976-06-06T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q106049,Wilhelm Hamacher,,,http://www.wikidata.org/entity/Q6581097,male,1883-10-11T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q157537,Centre Party
http://www.wikidata.org/entity/Q106049,Wilhelm Hamacher,,,http://www.wikidata.org/entity/Q6581097,male,1883-11-11T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q157537,Centre Party
http://www.wikidata.org/entity/Q106049,Wilhelm Hamacher,,,http://www.wikidata.org/entity/Q6581097,male,1883-10-11T00:00:00Z,http://www.wikidata.org/entity/Q17781726,member of the Landtag of North Rhine-Westphalia,http://www.wikidata.org/entity/Q157537,Centre Party
http://www.wikidata.org/entity/Q106049,Wilhelm Hamacher,,,http://www.wikidata.org/entity/Q6581097,male,1883-11-11T00:00:00Z,http://www.wikidata.org/entity/Q17781726,member of the Landtag of North Rhine-Westphalia,http://www.wikidata.org/entity/Q157537,Centre Party
http://www.wikidata.org/entity/Q106174,Volker Blumentritt,,,http://www.wikidata.org/entity/Q6581097,male,1946-06-16T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q106202,Manfred Schell,,,http://www.wikidata.org/entity/Q6581097,male,1943-02-12T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q106235,Hans-Dietrich Genscher,,,http://www.wikidata.org/entity/Q6581097,male,1927-03-21T00:00:00Z,http://www.wikidata.org/entity/Q504272,Vice-Chancellor of Germany,http://www.wikidata.org/entity/Q7320,NSDAP
http://www.wikidata.org/entity/Q106235,Hans-Dietrich Genscher,,,http://www.wikidata.org/entity/Q6581097,male,1927-03-21T00:00:00Z,http://www.wikidata.org/entity/Q568605,Federal Minister for Foreign Affairs,http://www.wikidata.org/entity/Q7320,NSDAP
http://www.wikidata.org/entity/Q106235,Hans-Dietrich Genscher,,,http://www.wikidata.org/entity/Q6581097,male,1927-03-21T00:00:00Z,http://www.wikidata.org/entity/Q1307072,Chief Whip,http://www.wikidata.org/entity/Q7320,NSDAP
http://www.wikidata.org/entity/Q106235,Hans-Dietrich Genscher,,,http://www.wikidata.org/entity/Q6581097,male,1927-03-21T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q7320,NSDAP
http://www.wikidata.org/entity/Q106235,Hans-Dietrich Genscher,,,http://www.wikidata.org/entity/Q6581097,male,1927-03-21T00:00:00Z,http://www.wikidata.org/entity/Q22575628,Federal Minister of the Interior,http://www.wikidata.org/entity/Q7320,NSDAP
http://www.wikidata.org/entity/Q106235,Hans-Dietrich Genscher,,,http://www.wikidata.org/entity/Q6581097,male,1927-03-21T00:00:00Z,http://www.wikidata.org/entity/Q504272,Vice-Chancellor of Germany,http://www.wikidata.org/entity/Q13124,Free Democratic Party
